P91617,A,1994,2
P87657,k,2006,702
P87657,K,2006,150
P82008,p,2005,1
P82008,P,2005,84
P87040,R,1964,1
P87659,A,1978,1
P91625,K,2009,6
P91625,k,2009,1
P92028,9,2003,27
P82633,1,1995,1
P87016,j,2002,5749
P87016,J,2002,317
Y00050,~,1988,1
P87660,0,2001,2
N81645,e,2006,2
P83623,1,2000,9
P84046,j,1997,2
P87016,M,1980,36
P87630,3,1989,6
P91021,i,2006,7
P91021,I,2006,14
P87004,1,1986,195
P84054,7,1995,1
ZZZZ,d,1997,1996
ZZZZ,D,1997,428
P87036,7,1997,31
Y02849,S,2000,2
Y02622,3,2002,117
W91062,b,2010,80
W91062,B,2010,22
P87035,$,2014,242
P91017,j,2011,16
P91017,J,2011,9
P91036,Y,2004,1
P91013,R,2004,2
P87654,g,1983,2
P87654,G,1983,12
ZZZX,M,1985,31
P87639,3,1992,12
P87629,2,1995,145
P83012,2,2006,9
P82660,0,2003,1
P87020,1,1970,20
P86005,0,2013,10
P92028,~,2009,462
P84021,c,1998,1
P91013,5,2003,1
P87019,M,2003,690
P87019,m,2003,4491
P87648,M,1994,4
P84645,q,2008,7
P92033,E,2004,30
P92033,e,2004,3
P87620,Z,1990,2
P84639,4,2007,14
P84034,j,2000,1
P91623,U,2010,1
P87027,2,1963,1
P87020,2,2006,18080
P87645,6,2004,49
P87642,8,1963,1
P84630,H,2005,1
P83010,B,2005,1
Not Recorded,J,1900,1
P87022,S,1981,5
P87022,1,1993,3809
P87668,m,1998,212
P87668,M,1998,35
N81108,m,2003,13
N81108,M,2003,3
P84035,~,2014,25
P84640,d,2014,1
P87014,G,1987,2
P83007,T,2000,2
P87025,H,1970,7
P91633,J,1980,1
P84033,d,1997,55
P87658,Z,1899,1
P84652,7,2009,1
P83609,e,1995,10
P87028,4,1946,1
P87652,j,2011,1759
P87652,J,2011,283
P82628,1,2001,2
P87627,O,1997,36
P87624,L,2007,3531
P87624,l,2007,58
P84030,M,2003,12
P84030,m,2003,8
P83007,Z,2006,2
P87618,C,2012,3555
P87618,c,2012,27
Y00445,l,1999,396
Y00445,L,1999,362
P92033,2,1997,23
P91035,e,2001,4
P83009,f,2008,36
P83009,F,2008,2
P87008,E,2004,7365
P87008,e,2004,169
P84645,b,2014,50
P87639,L,1985,3
P83008,9,2008,3
P87618,R,2006,573
P84010,9,2004,3
P87002,V,2008,23
P83004,7,1978,1
P87654,8,1988,4
P87654,d,2004,14479
P87654,D,2004,133
P87652,7,1969,7
P87658,6,1958,2
N81059,9,1997,1
P87624,.,1995,7
ZZZZ,7,2005,1243
N81042,9,2000,2
P84070,C,1999,2
P87642,O,1999,40
P92646,P,1996,6
P82633,1,1998,3
P87026,b,2000,6196
P87026,B,2000,300
P91627,~,2002,7
P87020,5,1969,12
P87014,G,1984,3
P87025,R,1979,7
P87035,7,1980,69
Y02849,9,2009,744
P87659,j,2004,810
P87659,J,2004,117
P87027,5,1952,1
ZZZZ,V,2009,768
P92033,K,2013,1
P84025,9,1995,1
P87668,p,1992,44
P87668,P,1992,2
P83001,l,1998,6
P83001,L,1998,5
P87028,S,1965,10
P91627,5,1999,1
P92637,~,1989,1
P87620,$,2008,233
P87624,L,2010,4571
P87624,l,2010,19
P92605,Y,2010,1
P84034,M,1998,2
Y02625,5,1990,65
P87660,b,2012,15782
P87660,B,2012,71
P87617,4,1992,1
N81108,i,2009,69
P91006,H,1998,10
P87630,3,1992,4
P91004,K,2001,2
P87016,i,2009,8940
P87016,I,2009,25
P82004,8,2009,2
P87630,N,1968,4
P91025,2,1995,4
P84673,N,1996,1
P87035,K,1995,48
P87035,k,1995,188
Y02520,1,2011,50
P87659,7,2000,36
P92014,M,1992,1
P87629,R,1988,3
P87658,H,1969,4
P84018,g,2010,3
P84030,P,2000,3
P82020,F,2005,1
P87008,H,2001,1861
P87008,h,2001,16
P92020,9,1993,7
P91003,A,2013,51
P91003,a,2013,2
Y00016,~,2005,9
P84663,N,2008,8
P87660,N,1970,1
P82036,e,2004,5
P92017,N,1998,2
P87630,k,2007,23
P87020,8,2002,740
P83017,l,1997,2
Y02625,K,1976,15
P82015,1,1994,4
P87625,F,1994,37
P87630,T,1977,2
P87625,7,1950,1
P91016,N,2011,3
P91016,n,2011,2
P82652,~,2001,19
P87613,1,1997,1114
P87652,S,1998,63
P87652,s,1998,2
P87624,L,2013,5818
P87624,l,2013,11
Y00445,4,2011,343142
P82005,8,2012,9
P92023,A,1992,1
P87620,V,1999,19
P87024,6,2007,30537
P83025,4,1998,3
P91021,9,1989,1
P84067,A,2002,3
P91633,d,2012,6
Y03079,A,2007,25
P82633,8,2004,2
P91030,1,1994,1
P82616,6,2003,2
P87649,6,1974,7
P87637,2,2005,4050
P87632,M,1986,11
P87024,1,1949,12
P82613,Z,2008,1
P91631,R,2014,1
Not Recorded,N,2009,6
P87004,J,1973,2
P87629,K,2014,6
P87629,k,2014,72
P87008,T,1986,32
P92028,8,2008,97
N81109,b,1989,18
Y02719,A,2007,2
P87040,K,1990,32
P87040,k,1990,3
P87003,9,1976,5
Y00445,C,1993,266
Y00445,c,1993,1126
P87618,9,1900,6
P92637,I,2005,3
P84646,6,2009,5
P84053,C,1985,1
NULL,4,1987,1
P87015,B,1989,1
ZZZX,1,1927,1
P87658,F,1974,3
P87629,6,2003,828
P87632,7,1975,22
P84030,2,2004,138
P87624,P,1969,3
P87025,S,1971,12
P87020,F,1966,1
P87654,6,1971,7
N81014,2,2011,29
P83015,d,2013,12
P87660,R,1960,2
P84046,8,2005,34
P92016,9,2010,12
P87661,j,2001,655
P87661,J,2001,54
P91625,8,1995,3
P84049,R,2001,2
P91019,D,2007,3
P91019,d,2007,13
P87032,i,2012,6198
P87032,I,2012,4
P87668,b,1992,302
P87668,B,1992,4
P87017,Q,1960,1
P87627,U,1949,1
P83609,T,2012,3
P87652,6,2012,3747
P91009,j,1991,1
P82007,9,1983,3
P87651,5,1996,4
P87036,7,1983,12
P87642,L,2005,140
Y03083,~,1999,3
Y02767,T,2005,125
P87634,4,1992,248
P84005,3,2012,2
P87627,D,1969,1
Not Recorded,6,1999,47
P87618,J,2003,32
P87618,j,2003,70
P87661,7,1968,8
P87613,K,2002,163
P87613,k,2002,30
P82015,S,1996,5
P87610,A,2009,1022
P87610,a,2009,15738
P87660,N,1982,7
P92626,8,2003,1
P87016,A,1957,17
P86005,0,1999,4
P91629,~,2008,79
P91003,Q,2008,12
P87660,p,2007,420
P87660,P,2007,38
P91019,g,2006,6
Y02767,5,1988,26
P87659,9,2006,6137
Y02622,B,1986,2
Y03079,M,2011,6
P92042,I,2001,7
P87658,O,2003,448
Y02520,a,2002,12
P83007,c,2005,11
P83007,C,2005,6
Y02625,7,2001,488
P84034,n,2011,2
P83006,6,1991,1
P87026,j,2010,3352
P87026,J,2010,650
P82003,9,2008,3
P87627,V,2007,302
P91617,b,2004,1
P91035,N,2012,4
P91020,S,2013,1
P87020,J,1955,1
P87652,B,1980,1
P83020,H,2001,4
P91020,m,2010,40
P91020,M,2010,12
P87002,F,1967,8
ZZZX,E,1973,4
Y02622,3,2011,1390
P87025,U,1996,12
Y00443,k,2011,41
Y00443,K,2011,27
P87630,H,1984,6
P82657,m,2010,3
P82657,M,2010,1
P87652,2,2010,11312
P83019,9,2007,6
P91026,Z,2011,18
P87649,K,1985,4
P87028,L,1980,9
P87637,6,2007,928
P87627,4,1948,2
P84004,e,2006,5
P82660,2,2010,78
P87040,9,1945,1
P87004,i,2006,1582
P91629,a,2008,23
P91629,A,2008,2
P87016,H,1962,5
Not Recorded,K,2007,1
Not Recorded,k,2007,4
Y02767,1,1966,16
P84676,a,2012,1
P87648,6,1994,5
P91026,4,1998,12
P84074,O,2004,5
P92605,G,2000,7
P92605,g,2000,16
P87039,5,1949,2
ZZZZ,6,1990,524
P87645,1,2013,7
Y01695,7,2007,1
Y00443,e,2008,60
Y00443,E,2008,16
P87658,~,1997,1859
P87035,N,1980,19
P84064,J,2011,1
Y02886,b,2009,14
P87632,U,2014,2
P87014,P,1955,1
P87040,H,1967,5
P85612,Z,2014,1
P87032,2,2014,78264
P87641,B,1995,10
P87641,b,1995,38
Y00445,8,2013,37621
P91018,1,2003,118
P87634,F,1978,16
P86010,6,2002,1
P87026,L,2000,349
P87026,l,2000,505
P84677,M,1999,1
P87008,E,2013,13190
P87008,e,2013,101
P87025,1,1969,6
P82010,4,2005,53
P82609,S,2003,10
Y02622,7,2013,401
P87003,$,2010,315
P87032,f,2010,9206
P87032,F,2010,782
P83001,j,2006,56
P83001,J,2006,8
P91009,l,2004,7
P82003,5,2003,3
P82616,f,2007,4
P87032,J,1967,2
P87016,9,1999,3059
Y02790,b,2008,67
P87028,A,1958,3
P87016,M,1954,9
P84074,N,2004,10
P91007,5,2003,1
P87639,J,1995,16
P87620,1,1985,39
P82007,R,2001,14
P84029,c,2010,6
Y03079,C,1999,2
Y02625,4,1954,1
P87027,6,1988,115
P84020,8,2007,2
P92635,2,2003,3
P87039,D,1985,1
P87658,N,1994,359
P87658,n,1994,2
P87652,4,2001,9985
P91627,$,2001,3
P91625,H,2003,3
P84631,S,2010,24
P91008,8,2009,42
Y02886,A,2002,10
P87002,F,1984,36
P87659,6,1964,1
P82006,K,2004,1
Y02890,A,2005,2
P87668,q,2003,7
P87661,J,1989,11
P91036,Y,2007,3
P87661,M,1967,1
P82609,M,2011,8
P87632,V,2002,1
P83017,W,2006,21
P87024,C,1965,3
N81059,6,2005,31
P92637,5,2006,4
P87642,$,2001,19
P82001,2,2000,2
P87610,4,1955,1
P86023,a,2009,3
P83029,3,2007,6
P87028,U,2010,97
P87028,M,1962,3
P87610,V,2014,5
P91625,K,2006,6
P87654,F,1975,10
P91009,Z,2014,6
P87040,0,2011,87
P91631,1,2005,31
P87019,Q,1988,4
P92632,A,2011,1
P87654,g,2009,2563
P87654,G,2009,514
P87016,J,1976,30
P86005,c,2009,9672
P86005,C,2009,418
P87019,X,2012,1
P87626,8,2007,10
NULL,H,2002,6
P84065,2,2010,22
Y02849,5,2007,9
P86015,5,2008,2
Y00445,6,1978,18
P84023,H,2011,2
P92016,6,1997,15
P87025,3,1985,18
P91603,l,1993,1
P84046,j,2000,12
P87629,N,2010,291
P87629,n,2010,20
P87014,Z,1980,5
P84639,F,2013,1
P92605,e,2010,49
P92605,E,2010,52
P87654,L,1974,4
P87613,C,1982,2
P84677,R,2001,1
P87657,N,2014,724
P87657,n,2014,1
P82023,7,2013,1
P87624,X,2001,27
P91006,6,2013,130
P91604,a,2013,13
P91604,A,2013,4
P84678,9,2008,20
N81059,R,1993,1
P92605,c,1996,19
P92605,C,1996,11
P87649,U,1979,1
P87022,L,1984,1
P92004,1,2004,6
P84035,B,2003,13
P87618,V,2011,1272
P87020,T,1977,4
N81109,F,1990,1
Y02890,M,2009,1
P87617,Z,2008,73
P87020,K,2007,286
P87020,k,2007,1291
P87629,2,1998,1746
P87658,6,1984,92
P84690,i,2006,10
P87014,F,1950,1
P91625,2,1996,6
P83007,E,2007,8
P83007,e,2007,2
N81059,2,2003,79
P87660,p,1995,7
P87660,P,1995,16
P87035,~,1989,1
P84663,C,1998,1
P84663,c,1998,2
Y00445,A,1957,8
P86622,1,2008,2
P82005,4,2007,72
P87002,9,1973,8
P87008,K,2004,809
P87008,k,2004,61
P87008,T,1974,6
P87610,G,1975,3
P91004,6,1990,1
P92607,~,2009,4
P91603,~,2008,12
P87004,1,1989,490
P82015,6,2011,54
Y02890,S,2012,3
P87632,O,2001,9
P87003,L,1983,6
P82003,L,1995,4
P87040,K,1958,1
P91026,d,2013,148
P87660,Q,2006,16
P87660,q,2006,2
P91003,b,2002,4
P87004,j,1990,455
P87004,J,1990,181
P91035,e,1998,1
P91035,E,1998,7
P91604,b,2002,23
P91604,B,2002,3
P87614,S,2005,12
P87614,s,2005,16
P91615,g,2008,10
P91615,G,2008,1
P87634,Z,1996,85
P87025,C,1985,9
Y02625,8,1976,12
P82609,A,2007,25
P82007,8,2008,254
Y02890,3,2005,1
P86010,7,1991,3
Y02767,b,2015,327
P91011,2,2010,26
P84038,7,2004,2
P87003,9,1993,88
Y02767,9,1949,1
P83008,9,2005,6
P86005,3,2009,3535
P87648,J,1993,2
P87613,T,1989,97
N81108,l,2009,9
P87651,q,2011,30
P87651,Q,2011,1
P83609,3,1998,5
P87625,L,1990,1
N81075,m,2005,1
P87610,9,2013,45825
P84645,B,2011,15
P84645,b,2011,292
P87027,e,1996,2460
P87027,E,1996,42
P87634,F,1966,7
P87027,o,2014,844
P87027,O,2014,19
P87015,g,2004,617
P87015,G,2004,273
P87032,i,2000,634
P87032,I,2000,4
P87035,T,1985,11
P87634,G,1980,12
P87627,D,1986,2
P87657,H,1989,16
P87027,1,1930,76
P87630,P,1993,31
P87661,S,1970,3
ZZZZ,A,1899,15
P87016,S,1957,9
N81014,Z,2003,1
P87629,c,1994,24
P84684,c,2008,25
P87629,C,1994,8
P84684,C,2008,1
P87039,2,1994,4433
P87648,S,1994,2
P87630,Q,2004,559
P87020,1,1967,12
P84012,b,2011,255
Y02767,N,1996,161
P91009,L,2004,5
N81014,9,1999,1
P92626,F,2010,10
P87004,j,1993,604
P87004,J,1993,100
P87032,l,1992,8
P87032,L,1992,1
Y02129,N,2003,4
Y00050,M,2008,6
P87668,M,2007,563
P87668,m,2007,1449
P87657,S,1961,1
P87630,5,1960,2
P91615,j,2001,1
ZZZX,R,1953,1
P91605,c,2003,1
P87652,M,1995,38
P87652,m,1995,613
P83009,1,2014,7
P82005,A,1999,3
P87027,X,2011,7
W91062,H,2007,34
P92010,5,2006,2
P83009,$,2011,2
P91603,L,1996,1
P87627,O,2006,553
P87026,P,1956,4
Y02849,H,1979,1
P87624,I,2013,741
P87624,i,2013,23
P87028,9,1990,55
P87018,H,2006,8
P87018,h,2006,9
P87027,1,2006,16964
P87632,j,2008,958
P87632,J,2008,103
P92016,5,2008,2
P87008,R,1973,7
P84025,4,2013,74
P92623,F,2007,6
P87625,I,1993,6
N81089,S,1996,1
P87025,5,1991,132
P87022,T,2011,56
P87617,7,2010,6
P87624,U,2006,90
P91021,K,2014,3
P86004,c,2001,1
P87014,L,1999,23
P87014,l,1999,201
P84028,K,2010,1
P82008,P,2011,62
P82008,p,2011,1
P92042,.,2004,2
P83017,5,2005,1
P87024,9,1973,4
Y02622,3,1991,20
P87624,S,1981,25
P87651,H,1976,1
P87630,R,1964,1
P91006,1,1996,13
Y03083,d,2008,21
P87039,L,1961,3
P87040,e,1990,41
P87040,E,1990,4
P87002,V,1997,12
P87002,0,2005,251
P84034,K,2009,1
P84034,k,2009,1
P87003,1,1975,26
P87639,3,1981,4
P91633,4,2014,103
P87004,S,1974,3
P87642,S,1993,2
ZZZX,e,1993,122
ZZZX,E,1993,1518
P84615,b,2011,2
P84615,B,2011,1
P82007,H,2004,28
P82007,h,2004,12
P82633,4,2002,40
P84050,C,2010,6
P84050,c,2010,1
P87657,8,2007,4361
P84054,c,2005,30
P87668,S,2010,270
P87668,s,2010,53
P87028,5,1988,9
P87008,7,1981,207
P92646,3,2013,2
P87020,~,1989,3
P87027,4,1992,2316
P87641,A,2006,6014
P87641,a,2006,133
P87660,9,1958,1
Y00445,4,1991,521
P87614,1,1996,2
P87003,J,1953,1
P83623,i,1998,3
P83623,I,1998,1
P87025,f,2001,3526
P87025,F,2001,263
P91619,R,1992,1
P87649,B,2006,683
P87649,b,2006,482
P87613,~,1992,3912
P87016,p,2012,1912
P87016,P,2012,121
P92033,E,1993,4
P87639,A,2010,147
P87639,a,2010,3183
Y00445,7,1933,1
P84070,~,2003,13
P91633,g,2011,4
Y02625,9,1931,6
P87618,A,1997,219
P87618,a,1997,38
P87004,U,1999,5
P92035,5,2009,1
P87002,2,1991,2105
P87016,F,1994,435
P87016,f,1994,2819
P92648,c,2002,2
P87618,1,1899,4
Y02622,P,1989,9
Y02622,p,1989,1
P87629,$,2003,128
P84074,6,2001,11
P87658,D,1986,1
P87649,3,2008,455
P87032,5,2000,464
P87039,o,2011,95
P87039,O,2011,3
P82011,R,2006,2
P87649,E,1962,1
P92023,S,1999,4
P87017,H,1982,25
P84020,P,2002,7
P83621,M,2000,2
P83621,m,2000,1
P82633,I,1990,6
P87035,e,1998,1179
P87035,E,1998,55
P82009,6,1997,3
P87017,F,2014,8424
P87017,f,2014,32
P87610,M,2013,1617
P87610,m,2013,5927
P84030,6,2006,28
P91016,T,2002,1
NULL,G,2007,26
NULL,g,2007,6
P82016,~,2009,14
P87632,S,1989,15
P92020,9,2005,74
P87039,Z,2012,470
P91014,P,1987,1
P87620,1,1997,534
P87613,.,1991,2
P87026,5,2008,1402
P91631,9,2012,131
P84688,T,2010,12
P87618,7,1993,16
P87040,6,1959,1
P87019,9,1941,83
P91026,1,2012,99
P87627,F,1957,2
P82627,M,2007,1
P84673,a,2012,3
Y02625,Z,2014,2170
P87629,N,1993,9
P87629,n,1993,11
P87641,S,2013,7517
N81634,l,2007,12
P87661,l,2014,317
P87661,L,2014,27
P87654,b,2003,19183
P87654,B,2003,166
P86012,j,2006,1
P87660,b,2001,416
P87660,B,2001,31
P91012,F,2012,3
P91012,f,2012,7
P91016,2,1999,7
P82021,E,2000,2
P87632,J,1988,17
P87658,8,1990,6
ZZZX,3,1999,730
P87014,$,2002,445
P87025,L,1980,7
P91021,H,2011,36
P91021,h,2011,44
P91014,3,2006,12
P87642,j,2012,43
P87642,J,2012,7
P92010,1,2004,2
P87024,Z,2014,5293
P87027,d,2013,54048
P87027,D,2013,340
W91062,9,1988,10
P91623,H,2005,19
P87660,K,1980,4
ZZZZ,l,2005,864
Y02767,n,1996,17
P91018,b,2014,10
P92033,T,2003,16
P91009,F,1984,3
Y02625,9,2012,50293
P87668,N,1967,1
P87651,F,1899,1
P87624,7,1987,77
P87652,A,2008,164
P87652,a,2008,5010
P87642,1,1998,74
Y02321,A,1991,3
P91007,C,2004,1
P91007,c,2004,1
P84646,S,2009,1
P87040,9,1942,1
P87632,F,1972,3
P84046,1,1999,5
P91021,g,2012,22
P91021,G,2012,4
Y02767,H,1971,8
P87036,3,1978,2
P87027,2,1966,2
NULL,T,1995,12
P83010,6,2002,1
P87008,7,1969,94
P87637,0,2007,19
P86005,V,2002,7
P87641,F,1990,3
P87641,f,1990,1
P82002,G,2010,1
P87652,b,1997,946
P87652,B,1997,14
P87008,H,1981,150
P84630,7,1998,1
Y03083,1,2012,6
P83001,i,1998,20
P83001,I,1998,1
P91629,8,2014,11
Y02622,S,2012,343
Y02622,s,2012,26
P82660,S,2012,4
Y00445,U,2009,100
P87019,E,1970,1
P87627,Z,1981,1
P84605,c,2010,8
P87626,d,2006,10
P87668,1,1899,3
P87035,H,1992,265
P87639,M,1973,3
P83609,p,1999,2
P83609,P,1999,3
P87637,Q,1992,2
P82021,b,2003,42
P82021,B,2003,1
P82008,W,2011,15
P92605,T,2003,33
P87015,9,1979,2
Y02325,I,2003,2
P92033,H,2010,8
P87039,0,2008,40
P84678,e,2001,1
P87016,5,1997,686
P87659,M,1982,1
P87629,1,1962,1
P87014,0,2008,59
P91630,h,1999,8
Y02625,I,2000,635
Y02625,i,2000,1040
P89017,4,2008,107
N81048,b,2012,91
N81014,d,2008,7
P87630,7,2014,714
P84616,g,2012,1
Y02622,A,1985,31
Y02623,6,2009,1
P87661,U,1995,2
P91006,2,1991,20
P82015,O,2008,22
P87020,1,1947,1
P84071,1,2002,4
P87017,F,1967,3
P82008,7,1968,1
P87015,F,1990,21
P87660,6,1960,2
P84061,4,2000,5
P87624,6,1951,4
P87017,4,1981,7
P87641,B,1899,9
P87024,p,2000,2322
P87024,P,2000,101
Y03079,9,2011,22
P87639,A,1969,13
P92605,9,1988,2
P84047,4,2011,27
P91012,2,2000,28
P87028,J,1984,23
P91013,$,2007,4
P91019,k,2013,1
P91019,K,2013,2
NULL,W,1995,1
P87024,N,1975,14
P86023,4,2006,1
Y00445,2,1956,2
P91632,8,2012,1
P92607,1,2004,1
P87625,F,2011,1839
P87625,f,2011,144
P91026,Z,2008,14
P87659,S,1985,7
P83007,6,1999,8
P87008,3,1967,1
P92020,c,2001,14
P92020,C,2001,38
P87657,9,1967,18
Y02622,j,2011,463
Y02622,J,2011,379
P87019,8,1995,319
P87649,i,2006,54
P87649,I,2006,470
P87617,G,1992,2
P87040,H,1955,2
P87625,7,1967,4
P87040,B,1979,1
P84067,8,1979,1
P87649,J,1973,18
P84028,g,2008,1
W91062,A,1995,2
P87003,f,2004,2428
P87003,F,2004,147
P82007,a,1993,11
P82007,A,1993,6
Y00050,1,1993,3
P87017,J,1996,267
P87017,j,1996,18
Y02322,P,2003,3
P87036,T,2005,96
P87645,E,2012,5
P87645,e,2012,1
P87020,C,1976,1
P83001,9,2008,272
Y02887,L,2001,2
P84054,H,2007,2
P87025,7,1987,104
P82037,8,2008,21
P84046,5,2001,5
P83012,5,1998,1
P87642,C,2007,406
P87642,c,2007,33
P87026,E,1976,3
P87642,5,2000,16
P91019,E,2010,15
P91019,e,2010,10
P87022,1,1999,817
Y02321,A,2011,69
Y02321,a,2011,1
P87002,d,1996,6930
P87002,D,1996,53
P82613,S,2006,1
Y02625,V,1993,85
P92035,1,2004,2
P92643,H,2001,1
P87620,9,2009,35068
P87651,7,1983,5
P87039,G,1984,19
P87035,$,2008,427
P92633,L,2007,1
P87017,7,1903,2
P87639,U,2001,16
Y02319,$,2009,1
P91633,~,2008,25
P92010,H,2009,1
P87016,$,1998,1
P87022,S,1975,1
P91019,N,1992,1
P87040,p,2005,2309
P87040,P,2005,203
P84623,9,2010,11
P92646,S,2008,44
P92016,A,2011,17
P87657,5,1965,3
P84034,l,2010,1
P87641,G,1981,1
P87641,8,2006,2921
P91017,M,1983,2
P83019,5,2002,4
P84030,S,2012,21
Not Recorded,1,2011,85
P91032,I,2006,1
P87618,1,2009,4054
ZZZX,K,1955,3
P84026,5,2013,2
Y00445,L,1993,84
Y00445,l,1993,163
P92033,2,2003,53
P87618,R,2012,1265
P87003,J,1970,4
Not Recorded,~,2012,151
P91009,G,1998,5
P91009,g,1998,11
P92033,E,2010,25
P92033,e,2010,1
ZZZZ,L,2005,1021
P91016,H,2009,35
P83020,2,1994,9
P87020,L,1968,9
P87039,g,1996,438
P87039,G,1996,115
P87658,B,1903,1
Y02890,6,2009,10
P87022,6,1947,2
P87020,F,1986,23
P87654,K,1982,7
P91604,1,2011,222
P82037,6,1997,7
P92014,2,1993,9
P82016,P,2004,1
P87015,P,1995,20
P87015,p,1995,2
P84669,g,2012,10
P82652,D,2010,2
P82652,d,2010,6
P92646,Q,2005,10
P92633,2,2005,5
P84023,$,2004,1
P92605,4,2000,386
P83007,g,1999,2
P87657,M,1958,2
P87002,D,1979,8
P84640,b,2010,46
P92033,~,1986,3
P91004,H,1987,4
P87024,G,1998,241
P87024,g,1998,642
P87659,D,1966,1
P92042,F,2002,1
Y02378,~,2004,4
P82007,2,1995,104
Y00050,S,2011,5
P87015,4,1991,10
P87629,e,2011,1230
P87629,E,2011,5
P91027,F,2001,1
P87618,m,2001,106
P87618,M,2001,306
P87008,T,2006,4786
P87028,A,1961,5
P84627,3,2012,1
P91029,A,2004,1
P91029,a,2004,1
Y02767,C,1998,79
Y02767,c,1998,277
P87630,6,1996,1150
P87003,2,2011,17904
Y02849,N,2004,13
P87024,L,1963,6
P87639,M,2014,347
P87639,m,2014,1465
P87613,E,1999,448
P87613,e,1999,25
P87642,J,1992,1
P84049,c,2007,11
P84049,C,2007,9
P91018,Z,2005,21
ZZZX,p,2000,220
ZZZX,P,2000,10039
Y02321,9,2010,167
P92619,Z,2011,1
P83001,p,1995,2
P83001,P,1995,2
P88024,2,1994,11
P87017,N,2007,3490
P87017,n,2007,7
P84046,p,2007,21
P84046,P,2007,16
P84690,b,2006,19
ZZZX,N,1975,16
P84669,4,2012,69
P87648,2,1972,1
P91017,9,2007,152
P87039,9,1971,5
P83011,k,1998,1
P83011,K,1998,2
P87660,H,1977,2
P87651,1,1994,41
P87028,9,2010,13893
P92033,6,2008,51
P91037,1,1993,6
P91629,7,2004,4
P87002,~,1994,33
P87661,P,1970,1
P91035,2,2000,15
Y03083,8,2012,2
P87639,7,2003,240
P84030,N,1993,1
P92619,1,2009,1
Y02625,p,2003,1517
Y02625,P,2003,1470
P91016,K,2012,7
P91016,k,2012,4
P91625,1,2007,160
Y02767,R,1992,38
P88024,0,2008,1
P87032,1,1978,21
P92626,~,2014,5
P87668,7,1996,55
P87637,2,1985,2
Y02322,~,2004,10
P84039,1,2001,1
P82009,O,2000,1
P87019,G,1966,1
P83004,H,2002,3
P92028,~,1995,18
P87019,V,2005,1
P91003,0,1997,2
Y02319,L,2013,4
P92633,R,1992,2
Y02325,a,2005,36
Y02325,A,2005,2
P87026,1,1986,45
P91009,7,1981,5
P87036,R,1998,11
P87641,M,2010,3655
P87641,m,2010,122
P87610,K,1977,6
P84631,S,1993,4
P87024,o,2013,395
P87024,O,2013,78
P91019,4,2009,609
P87648,N,1984,1
P91036,9,2000,8
P91007,1,2013,59
P92652,j,1999,3
P92652,J,1999,1
P87610,0,2001,107
P84004,N,2008,2
P84057,5,1992,1
ZZZZ,9,1976,21
P82627,A,2000,2
P87624,9,1900,2
P87639,b,1999,990
P87639,B,1999,34
Y02625,N,1978,50
P87627,9,2006,2926
P87016,*,1993,1
P91009,m,1992,8
P91009,M,1992,1
P87645,d,2000,10
P87629,H,1988,15
P84070,Z,2013,1
Y02622,S,2001,146
P87017,H,1985,37
P82652,D,2013,2
P87020,~,2009,262
P87024,F,1981,32
P87028,G,2012,1930
P87028,g,2012,141
P87654,K,1979,4
P87658,Z,2001,209
P87624,3,1971,1
P84017,1,1987,2
P87620,W,2013,8
P82031,~,1989,1
P83025,M,2011,1
P83025,m,2011,9
P87020,G,2003,434
P87020,g,2003,754
P92621,T,2011,1
P82006,K,2010,1
P82003,M,1963,1
P91007,8,1978,1
P84021,6,2011,9
P87632,l,2001,104
P87632,L,2001,18
Y02887,M,2004,2
P87627,F,1954,1
P87015,8,1993,365
P87618,X,2004,179
P91029,A,2001,1
P84028,N,2012,1
P87003,M,1951,1
P84640,b,2013,1
ZZZZ,l,2008,1511
ZZZZ,L,2008,2089
P92615,B,2010,1
P87035,Q,2013,37
P87035,q,2013,243
P84049,3,2007,7
P87032,U,1982,1
Y00445,W,2000,48
P83012,H,1995,2
P87035,p,2002,1061
P87035,P,2002,38
P87629,T,1981,1
P87658,G,1985,8
Y02321,9,2013,64
P87659,Z,1987,6
P91026,1,2009,207
P87026,F,1958,1
P87649,A,2014,2745
P87649,a,2014,142
P83605,M,2012,7
P83605,m,2012,25
P87027,j,2007,4257
P87027,J,2007,1104
P87019,4,1993,3683
P84030,M,2009,30
P84030,m,2009,24
P84631,m,2007,4
P84631,M,2007,14
P87630,K,1966,1
ZZZZ,3,1977,6
N81075,a,2001,1
P87639,7,1991,71
P82660,j,2011,4
P82660,J,2011,4
P82015,G,1993,1
P87022,M,1972,1
P91625,e,2006,12
Y02622,3,1979,2
P87028,Q,1964,2
P87028,~,1920,1
Y00445,9,1944,1
P84012,4,2013,83
P87008,C,1967,2
P91018,Q,2008,2
P87657,6,2001,870
P87002,O,2007,78
P87002,o,2007,473
ZZZX,M,1991,785
ZZZX,m,1991,48
P87036,~,2009,282
P82021,4,2011,92
P87618,Z,1988,8
Y02321,7,2004,1
P84038,A,2011,1
P84038,a,2011,1
P91603,f,2014,1
P91018,p,1997,2
P84690,f,2007,13
P87026,7,2004,411
P87641,Z,1997,6
P84040,F,2008,1
Y02886,P,1994,1
P87651,k,1996,6
P87651,K,1996,2
ZZZX,Q,1970,1
ZZZZ,G,1970,3
P91037,9,2005,45
P82023,C,2011,8
Y03079,T,2006,3
P87620,Z,1964,2
P84027,1,2011,4
